"","beer_beerid","beer_name","beer_abv","brewery_name","review_overall","review_aroma","review_appearance","review_palate","review_taste","n_reviews","beer_style"
"1106",3417,"Pioneer Lager",NA,"Pioneer Brewing Company",3.2,3.1,3.2,2.9,2.7,5,"Lager"
"1107",3426,"Milly's Manch-Vegas IPA",5.4,"Milly's Tavern",3.72727272727273,3.72727272727273,3.77272727272727,3.68181818181818,3.81818181818182,11,"IPA"
"1108",3431,"Imperial IPA",7.8,"Iron Hill Brewery & Restaurant",4.6,4.1,4.2,4.5,4.5,5,"IPA"
"1109",3432,"Ironbound Ale",5.1,"Iron Hill Brewery & Restaurant",4.10416666666667,3.875,4.07291666666667,3.92708333333333,4,48,"APA"
"1110",3433,"Pig Iron Porter",5.4,"Iron Hill Brewery & Restaurant",4.00769230769231,3.83076923076923,3.99230769230769,3.82307692307692,4.04615384615385,65,"Porter"
"1111",3434,"Left Hand Milk Stout",6,"Left Hand Brewing Company",3.93637077769049,3.78436763550668,3.80439905734485,3.80557737627651,3.94579732914375,1273,"Stout"
"1112",3439,"Moylander Double IPA",8.5,"Moylan's Brewery",3.95736434108527,4.10562015503876,4.13856589147287,4.02325581395349,4.07945736434108,516,"IPA"
"1113",3440,"Kalnapilis Export",5.4,"Alaus Darykla Kalnapilis",3.15,2.81666666666667,3.03333333333333,3.11666666666667,3,30,"Lager"
"1114",3443,"Red Bell American Pale Ale",5.1,"Red Bell Brewery & Pub",3.5,3.6,3.7,3.3,3.3,5,"Red Ale"
"1115",3446,"Beamish Red",NA,"Beamish & Crawford Plc.",3.19230769230769,3.07692307692308,3.65384615384615,3.26923076923077,3.11538461538462,13,"Red Ale"
"1116",3451,"Equinox Ale",6.4,"Lagunitas Brewing Company",4.08695652173913,3.6304347826087,3.91304347826087,3.91304347826087,3.78260869565217,23,"APA"
"1117",3455,"Schmidt",NA,"Pabst Brewing Company",2.88888888888889,2.38888888888889,2.73809523809524,2.65079365079365,2.5952380952381,63,"Lager"
"1118",3459,"Aass Bayer (Aass Dark)",4.5,"Aass Brewery",3.25,3.6,3.7,3.05,3.2,10,"Lager"
"1119",3460,"Genesee Red Lager",4.9,"Genesee Brewing Co. / Dundee Brewing Co.",3.66,3.06,3.5,3.12,3.38,25,"Lager"
"1120",3461,"Pilgrim's Porter",6,"John Harvard's Brewery & Ale House",4.04545454545455,3.70454545454545,3.84090909090909,3.90909090909091,3.93181818181818,22,"Porter"
"1121",3470,"City Pale Ale",5.5,"City Brewing Company, LLC",3.21621621621622,3.33783783783784,3.63513513513514,3.28378378378378,3.24324324324324,37,"APA"
"1122",3474,"Busch Ice",5.9,"Anheuser-Busch",2.18292682926829,1.97560975609756,2.21951219512195,2.19512195121951,1.91463414634146,41,"Lager"
"1123",3476,"Temne",4.5,"Slavutych Brewery",3.16666666666667,3.11111111111111,3.27777777777778,3.33333333333333,3.22222222222222,9,"Lager"
"1124",3478,"Red Felt Ale",6,"Goose Island Beer Co.",4.21428571428571,3.98809523809524,4.17857142857143,4.08333333333333,4.20238095238095,42,"Red Ale"
"1125",3482,"Athenian",NA,"Athenian Brewery",3.01219512195122,2.67073170731707,2.80487804878049,2.85365853658537,2.82926829268293,41,"Lager"
"1126",3485,"True North India Pale Ale",6.5,"Magnotta Brewery",3.83783783783784,3.54054054054054,3.58108108108108,3.68918918918919,3.82432432432432,37,"IPA"
"1127",3487,"Texas Tornado",3.9,"Great Grains Brewery, Inc.",1.69444444444444,2.08333333333333,2.66666666666667,2.13888888888889,1.63888888888889,18,"APA"
"1128",3488,"Balcone's Fault Pale Malt",3,"Great Grains Brewery, Inc.",1.92857142857143,2.35714285714286,2.5,2.07142857142857,2.07142857142857,7,"APA"
"1129",3498,"Black Fang",8,"Haines Brewing Company",4.33333333333333,4.25,4.08333333333333,3.58333333333333,4.41666666666667,6,"Stout"
"1130",3499,"Devil Made Me Do It IPA",6.6,"Haines Brewing Company",3.9,3.7,3.7,3.4,4.1,5,"IPA"
"1131",3500,"Cohoho Imperial IPA",8,"Midnight Sun Brewing Co.",3.97569444444444,3.92361111111111,4.05902777777778,3.91666666666667,3.98263888888889,144,"IPA"
"1132",3514,"Olde Coot Stout",NA,"Mobjack Bay Brewing Company",3.75,3.41666666666667,4,3.16666666666667,3.33333333333333,6,"Stout"
"1133",3517,"Stoudt's India Pale Ale",7.5,"Stoudts Brewing Co.",4.22222222222222,4.02777777777778,4.09259259259259,4.13888888888889,4.24074074074074,54,"IPA"
"1134",3520,"Riley's Red Ale",5.5,"Little Apple Brewing Company",3.58333333333333,3.33333333333333,3.33333333333333,3.16666666666667,3.66666666666667,6,"Red Ale"
"1135",3532,"Firehouse Pale Ale",5,"Vino's Brewpub",3.75,3.41666666666667,4,3.75,3.58333333333333,6,"APA"
"1136",3545,"Pied PIPA",5.2,"The People's Pint",3.38793103448276,3.42241379310345,3.52586206896552,3.31896551724138,3.32758620689655,58,"IPA"
"1137",3547,"Charleston Pale Ale",5.7,"Carolina Beer Company",3.31034482758621,3.20689655172414,3.44827586206897,3.3448275862069,3.18965517241379,29,"APA"
"1138",3549,"Rapscallion Blessing",8,"Rapscallion",3.82608695652174,3.90217391304348,3.9945652173913,3.875,3.94565217391304,92,"Red Ale"
"1139",3550,"Southern Blonde",5.18,"Diamond Bear Brewing Company",3.64814814814815,3.35185185185185,3.51851851851852,3.48148148148148,3.31481481481481,27,"Pilsener"
"1140",3555,"Barrington Vienna",NA,"Barrington Brewery & Restaurant",3.72222222222222,3.38888888888889,3.61111111111111,3.5,3.61111111111111,9,"Lager"
"1141",3557,"Barrington Porter",NA,"Barrington Brewery & Restaurant",3.9,3.85,3.85,3.75,4.1,10,"Porter"
"1142",3558,"Sierra Nevada Summerfest Lager",5,"Sierra Nevada Brewing Co.",3.93797276853253,3.46293494704992,3.64939485627837,3.6909984871407,3.67284417549168,1322,"Pilsener"
"1143",3560,"Havana Red",NA,"Kelly's Caribbean Bar, Grill & Brewery",3.54545454545455,3.22727272727273,3.40909090909091,3.31818181818182,3.31818181818182,11,"Red Ale"
"1144",3564,"BruRm Pale Ale",4.8,"The Brü Rm. at BAR",3.88888888888889,3.52777777777778,3.77777777777778,3.69444444444444,3.83333333333333,18,"APA"
"1145",3569,"Resurrection",5,"Brasserie Dieu Du Ciel",4.0625,3.75,4.125,4.125,4.3125,8,"Porter"
"1146",3573,"Cerna Hora",5,"L'Amère à Boire",4.22222222222222,3.91666666666667,4.05555555555556,4.08333333333333,4.13888888888889,18,"Pilsener"
"1147",3576,"Mud Shark Porter",NA,"Fish Brewing Company / Fishbowl Brewpub",3.96875,3.6875,3.90625,3.75,3.96875,16,"Porter"
"1148",3577,"Fish Tale Wild Salmon Pale Ale",5.5,"Fish Brewing Company / Fishbowl Brewpub",3.38157894736842,3.25657894736842,3.59868421052632,3.36184210526316,3.32894736842105,76,"APA"
"1149",3578,"Fish Tale Amber Ale",5.5,"Fish Brewing Company / Fishbowl Brewpub",3.8015873015873,3.43650793650794,3.73015873015873,3.62698412698413,3.54761904761905,63,"Red Ale"
"1150",3584,"Amber Ale",NA,"Boulder Beer / Wilderness Pub",3.29411764705882,3.52941176470588,3.61764705882353,3.14705882352941,3.14705882352941,17,"Red Ale"
"1151",3585,"Boulder Porter",5.5,"Boulder Beer / Wilderness Pub",3.67647058823529,3.64705882352941,3.82352941176471,3.32352941176471,3.61764705882353,17,"Porter"
"1152",3589,"African Amber",NA,"Mac and Jack's Brewery",4.04368932038835,3.7378640776699,3.88834951456311,3.92233009708738,4.04368932038835,103,"Red Ale"
"1153",3594,"ZIPA",NA,"Z Street Brewing Company",3.55,3.61666666666667,3.65,3.5,3.58333333333333,30,"IPA"
"1154",3610,"Gray's IPA",5.6,"Gray's Brewing Company",3.5,3.33333333333333,3.38888888888889,3.38888888888889,3.05555555555556,9,"IPA"
"1155",3615,"CB's St. Patricks Ale",5.2,"CB's Brewing Company",3.95833333333333,3.58333333333333,3.75,3.58333333333333,3.70833333333333,12,"Red Ale"
"1156",3626,"Tooheys Extra Dry",5,"Tooheys Brewing",2.87931034482759,2.18965517241379,2.89655172413793,2.56896551724138,2.41379310344828,29,"Lager"
"1157",3628,"Kilkenny Irish Cream Ale",4.3,"Smithwick's Brewery / Irish Ale Breweries Ltd",3.72549019607843,3.2156862745098,4,3.62418300653595,3.41176470588235,153,"Red Ale"
"1158",3629,"Kilkenny Strong Ale",NA,"Smithwick's Brewery / Irish Ale Breweries Ltd",4.16666666666667,3.83333333333333,4.16666666666667,4.08333333333333,4.16666666666667,6,"Red Ale"
"1159",3631,"Rosies Tail Waggin Pale Ale",5.5,"The Original Basil T's",3.89285714285714,3.64285714285714,3.71428571428571,3.5,3.67857142857143,14,"APA"
"1160",3632,"Basil's Red Rocket Ale",5,"The Original Basil T's",3.45454545454545,3.27272727272727,3.72727272727273,3.45454545454545,3.54545454545455,11,"Red Ale"
"1161",3633,"Short Order Porter",5,"Artisan's Brewery & Italian Grill",4.1,3.7,3.9,4,4.1,5,"Porter"
"1162",3637,"Quilmes",4.9,"Cervecería y Maltería Quilmes / Grupo Bemberg",2.87239583333333,2.47135416666667,2.859375,2.69791666666667,2.52864583333333,192,"Lager"
"1163",3640,"Michigan Brewing Sunset Amber",5,"Michigan Brewing Company",3.72448979591837,3.45918367346939,3.74489795918367,3.59183673469388,3.60204081632653,49,"Lager"
"1164",3643,"Ax Handle Ale",NA,"LogJam Microbrewery",2.72222222222222,2.88888888888889,2.72222222222222,2.55555555555556,2.38888888888889,9,"APA"
"1165",3647,"Cream Stout",5.5,"Dick's Brewing Company",3.50943396226415,3.54716981132075,3.75471698113208,3.42452830188679,3.5188679245283,53,"Stout"
"1166",3650,"Elephant Red",5.6,"Carlsberg Danmark A/S",2.95,2.35,3.15,2.5,2.7,10,"Lager"
"1167",3655,"Saku Hele",5.2,"Saku Brewery LTD",3.7,3.3,3.4,3.1,3.4,5,"Lager"
"1168",3657,"Blackheart Stout",6.6,"Middle Ages Brewing Co., Ltd.",4.15,3.92,4.2,4.14,4.22,50,"Stout"
"1169",3661,"Tun Tavern Irish Red",5,"Tun Tavern",3,2.64285714285714,3.57142857142857,2.78571428571429,2.92857142857143,7,"Red Ale"
"1170",3664,"Tun Tavern Leather-Neck Stout",6,"Tun Tavern",3.84375,3.59375,3.84375,3.5,3.8125,16,"Stout"
"1171",3665,"Tun Tavern All American IPA",6.2,"Tun Tavern",4.19444444444444,3.83333333333333,3.86111111111111,3.86111111111111,3.97222222222222,18,"IPA"
"1172",3679,"Big Swede",NA,"Valkyrie Brewing",3.85795454545455,3.875,3.8125,3.92045454545455,3.95454545454545,88,"Stout"
"1173",3680,"River Horse Hop Hazard Pale Ale",6.5,"River Horse Brewing Co.",3.55335968379447,3.4604743083004,3.61660079051383,3.48616600790514,3.49209486166008,253,"APA"
"1174",3692,"Copper Canyon Buffalo Jump Stout",7,"Copper Canyon Brewery",2.58333333333333,2.75,3.16666666666667,2.33333333333333,2.33333333333333,6,"Stout"
"1175",3693,"Copper Canyon Devil's Peak IPA",6.8,"Copper Canyon Brewery",3.0625,3.8125,3.75,3.125,3,8,"IPA"
"1176",3697,"Milly's Oatmeal Stout",4.9,"Milly's Tavern",4.11111111111111,4.05555555555556,4.22222222222222,4.05555555555556,4.16666666666667,9,"Stout"
"1177",3699,"Gray's Irish Red Style Ale",5.8,"Gray's Brewing Company",3.975,3.65,3.925,3.675,3.825,20,"Red Ale"
"1178",3700,"Columbus Pale Ale",NA,"Columbus Brewing Company",3.7093023255814,3.44186046511628,3.73837209302326,3.53488372093023,3.59883720930233,86,"APA"
"1179",3704,"Tsunami Stout",7,"Pelican Pub & Brewery",4.12962962962963,4.00462962962963,4.27777777777778,4.06018518518519,4.16203703703704,108,"Stout"
"1180",3706,"Ryan Sullivan's Imperial Stout",10,"Moylan's Brewery",3.8558282208589,3.93098159509202,4.12269938650307,3.87883435582822,3.90337423312883,326,"Stout"
"1181",3711,"Censored",6.75,"Lagunitas Brewing Company",3.90607344632768,3.6433615819209,3.8135593220339,3.79378531073446,3.83121468926554,708,"Red Ale"
"1182",3712,"Redpoint Ale",5.5,"Avery Brewing Company",3.7046511627907,3.56279069767442,3.78372093023256,3.58837209302326,3.6093023255814,215,"Red Ale"
"1183",3714,"Philadelphia Pale Ale",4.3,"Yards Brewing Co.",3.85424354243542,3.61254612546125,3.6789667896679,3.59778597785978,3.66789667896679,271,"APA"
"1184",3716,"Runaway Red",5.7,"Ice Harbor Brewing Company",4,3.61111111111111,3.75,3.72222222222222,3.94444444444444,18,"Red Ale"
"1185",3719,"Sternwheeler Stout",5.5,"Ice Harbor Brewing Company",3.86111111111111,3.94444444444444,3.91666666666667,3.80555555555556,3.94444444444444,18,"Stout"
"1186",3721,"Sunnyside Pale",4.6,"Snipes Mountain Microbrewery & Restaurant",3.76666666666667,3.43333333333333,3.56666666666667,3.6,3.73333333333333,15,"APA"
"1187",3724,"Fish Tale Poseidon's Imperial Stout",10,"Fish Brewing Company / Fishbowl Brewpub",3.94897959183673,4.04761904761905,4.1530612244898,4.05442176870748,4.02380952380952,147,"Stout"
"1188",3727,"Porter",NA,"Snipes Mountain Microbrewery & Restaurant",3.63888888888889,3.55555555555556,3.75,3.41666666666667,3.55555555555556,18,"Porter"
"1189",3728,"Aspen Meadow Vanilla Cream Stout",NA,"Cold Spring Brewing Co.",1.75,2.1875,2.375,1.75,1.5,8,"Stout"
"1190",3731,"Traverse Brewing Old Mission Lighthouse Ale",4.5,"Traverse Brewing Company",3,3,3.25,2.75,2.95,10,"APA"
"1191",3734,"Michelob Ultra",4.2,"Anheuser-Busch",2.15965583173996,1.68451242829828,1.82791586998088,1.80305927342256,1.69502868068834,523,"Lager"
"1192",3741,"Cristal",5,"Union De Cervecerias Peruanas Backus y Johnston",2.97647058823529,2.60588235294118,2.74705882352941,2.83529411764706,2.72352941176471,85,"Lager"
"1193",3743,"Hacker-Pschorr Münchner Dunkel",5,"Hacker-Pschorr Bräu GmbH",4.07142857142857,3.85714285714286,4.04761904761905,3.92857142857143,3.92857142857143,21,"Lager"
"1194",3746,"Falstaff",NA,"Falstaff Brewing Company",2.95833333333333,2.375,2.54166666666667,2.75,2.75,12,"Lager"
"1195",3753,"Whole Stein",NA,"Valkyrie Brewing",3.72222222222222,3.67283950617284,3.7283950617284,3.51851851851852,3.62345679012346,81,"Porter"
"1196",3758,"Dogwood Pale Ale",NA,"Dogwood Brewing Company",3.89285714285714,3.35714285714286,3.60714285714286,3.60714285714286,3.64285714285714,14,"APA"
"1197",3759,"Michigan Brewing Hamtramck Beer",NA,"Michigan Brewing Company",3.34375,2.96875,2.90625,2.9375,3,16,"Lager"
"1198",3768,"Paulaner Original Münchner Dunkel",5,"Paulaner Brauerei GmbH & Co. KG",3.60526315789474,3.57894736842105,3.68421052631579,3.55263157894737,3.68421052631579,19,"Lager"
"1199",3769,"Paulaner Original Münchner Urtyp",5.5,"Paulaner Brauerei GmbH & Co. KG",3.86363636363636,3.40909090909091,3.40909090909091,3.81818181818182,3.59090909090909,11,"Lager"
"1200",3776,"Leinie's Amber Light",NA,"Jacob Leinenkugel Brewing Company",2.83783783783784,2.62162162162162,3.08108108108108,2.59459459459459,2.63513513513514,37,"Lager"
"1201",3777,"Ulmer Braun",NA,"August Schell Brewing Company",3.64285714285714,3.5,3.92857142857143,3.57142857142857,3.35714285714286,7,"Lager"
"1202",3783,"Black Cat Porter",NA,"Mac and Jack's Brewery",3.75,3.55,3.95,3.4,3.575,20,"Porter"
"1203",3787,"Red Rock Amber Ale",4,"Red Rock Brewing Company",3.04545454545455,3.36363636363636,3.59090909090909,2.86363636363636,3.13636363636364,11,"Red Ale"
"1204",3795,"Squatters Vienna Lager",4,"Utah Brewers Cooperative",3.83333333333333,3.5,3.88888888888889,3.66666666666667,3.83333333333333,9,"Lager"
"1205",3797,"Squatters St. Provo Girl Pilsner",4,"Utah Brewers Cooperative",3.8,3.43333333333333,3.58333333333333,3.48333333333333,3.6,30,"Pilsener"
"1206",3799,"Squatters India Pale Ale",6,"Utah Brewers Cooperative",3.92307692307692,3.73076923076923,3.83653846153846,3.71153846153846,3.81730769230769,52,"IPA"
"1207",3800,"Concord IPA",6,"Concord Brewery",3.85849056603774,3.90566037735849,3.9811320754717,3.72641509433962,3.83018867924528,53,"IPA"
"1208",3804,"Latter Days Stout",4,"Desert Edge Brewery",3.2,3.7,3.25,3.4,3.5,10,"Stout"
"1209",3805,"Cutthroat Pale Ale",4,"Uinta Brewing Company",3.70588235294118,3.41176470588235,3.80392156862745,3.43137254901961,3.52941176470588,51,"APA"
"1210",3806,"Pub Pils",4,"Desert Edge Brewery",2.6,3,2.5,3.1,2.9,5,"Pilsener"
"1211",3810,"Utah Pale Ale",4,"Desert Edge Brewery",3.5,3.73076923076923,3.26923076923077,3.15384615384615,3.5,13,"APA"
"1212",3822,"Red Rock Pilsner",4,"Red Rock Brewing Company",3.5,3.375,3.125,3.4375,3.4375,8,"Pilsener"
"1213",3825,"Harboe Bjørnebryg (Bear Beer)",4.9,"Harboes Bryggeri A/S",3.125,2.875,3.125,3.03125,3,16,"Lager"
"1214",3826,"Riverside Red",4.8,"Appalachian Brewing Company",4.08333333333333,3.66666666666667,4.25,4.16666666666667,4.25,6,"Red Ale"
"1215",3827,"Hoppy Trails IPA",6,"Appalachian Brewing Company",3.76190476190476,3.69642857142857,3.80952380952381,3.63095238095238,3.69047619047619,84,"IPA"
"1216",3833,"AleSmith Speedway Stout",12,"AleSmith Brewing Company",4.28439153439153,4.3289241622575,4.40388007054674,4.37786596119929,4.44135802469136,1134,"Stout"
"1217",3844,"Bad Elmer's Porter",5,"Upland Brewing Company",3.56299212598425,3.51574803149606,3.75590551181102,3.5,3.52755905511811,127,"Porter"
"1218",3850,"Great Lakes Locktender Lager",4.8,"Great Lakes Brewing Company",4.07777777777778,3.5,3.66666666666667,3.82222222222222,3.81111111111111,45,"Lager"
"1219",3852,"No Name IPA",NA,"Elm City Brewing Co.",4.27777777777778,4,4.05555555555556,4.16666666666667,4.11111111111111,9,"IPA"
"1220",3855,"Sapporo Fuyumonogatari - The Winter's Tale",5.5,"Sapporo Breweries Ltd.",2.625,2.4375,2.8125,2.5,2.5625,8,"Lager"
"1221",3859,"Barley's Ol' Ron's Surly Oatmeal Stout",NA,"Barley's Brewing Company",3.79166666666667,3.75,3.79166666666667,3.83333333333333,3.83333333333333,12,"Stout"
"1222",3865,"Laughing Skull Bohemian Pilsener",NA,"Red Brick Brewing Company",3.3125,2.9375,3.5,3.25,3.0625,8,"Pilsener"
"1223",3867,"Vienna Gold",NA,"John Harvard's Brewery & Ale House",3.875,3.4375,3.5625,3.75,3.75,8,"Lager"
"1224",3886,"Mariner Of Holland",NA,"Dutch Export Breweries",2.89285714285714,2.5,3,2.82142857142857,2.57142857142857,14,"Lager"
"1225",3887,"Black Star Double Hopped Golden Lager",4.6,"Great Northern Brewing Co. / Black Star Draught House",3.23170731707317,2.89024390243902,3.17073170731707,3.10975609756098,3.04878048780488,41,"Lager"
"1226",3889,"Scharers Lager",5,"Scharers Little Brewery",4.16666666666667,3.91666666666667,3.66666666666667,3.75,4.08333333333333,6,"Lager"
"1227",3891,"Matilda Bay Dogbolter",5.2,"Matilda Bay Brewing Co.",3.88461538461538,3.67307692307692,3.78846153846154,3.71153846153846,3.82692307692308,26,"Lager"
"1228",3893,"Spring Run IPA",6,"Widmer Brothers Brewing Company",3.67857142857143,3.64285714285714,3.42857142857143,3.57142857142857,3.75,14,"IPA"
"1229",3897,"Grand Ridge Brewers Pilsener",4.9,"Grand Ridge Brewing Co.",3.05263157894737,2.97368421052632,3.28947368421053,3.10526315789474,2.84210526315789,19,"Pilsener"
"1230",3899,"Grand Ridge Hatlifter Stout",4.9,"Grand Ridge Brewing Co.",3.36,3.56,3.36,3.14,3.24,25,"Stout"
"1231",3904,"James Boag's Premium Lager",5,"J. Boag & Son Brewing",3.32258064516129,2.97096774193548,3.32258064516129,3.17741935483871,3.0741935483871,155,"Lager"
"1232",3906,"Olympia Beer",4.78,"Pabst Brewing Company",3.29375,2.5625,2.875,2.84375,2.8625,80,"Lager"
"1233",3915,"Traverse Brewing Manitou Amber Ale",5.2,"Traverse Brewing Company",3.53333333333333,3.5,3.63333333333333,3.16666666666667,3.33333333333333,15,"Red Ale"
"1234",3916,"AleSmith IPA",7.25,"AleSmith Brewing Company",4.30347734457323,4.29820864067439,4.30084299262381,4.21759747102213,4.3345626975764,949,"IPA"
"1235",3917,"Harvest Pale Ale",6.3,"Ice Harbor Brewing Company",4,3.7,3.8,3.73333333333333,3.9,15,"APA"
"1236",3918,"Rivière Rouge",5.5,"Micro-brasserie Saint-Arnould",3.66666666666667,3.625,3.70833333333333,3.54166666666667,3.625,12,"APA"
"1237",3921,"Point Classic Amber",4.7,"Stevens Point Brewery",3.40384615384615,3.0625,3.41826923076923,3.18269230769231,3.15384615384615,104,"Lager"
"1238",3925,"Mesabi Red",6.5,"Lake Superior Brewing Company",3.80882352941176,3.57352941176471,3.55882352941176,3.58823529411765,3.64705882352941,34,"Red Ale"
"1239",3926,"I.P.A.",7,"E.J. Phair Brewing Company",3.65384615384615,3.11538461538462,3.26923076923077,3.26923076923077,3.26923076923077,13,"IPA"
"1240",3927,"DUIPA",9.5,"Hoptown Brewing Company",3.94444444444444,3.94444444444444,4.16666666666667,4.16666666666667,3.83333333333333,9,"IPA"
"1241",3929,"Moody Street Stout",5.7,"Watch City Brewing Co.",4.23076923076923,4.07692307692308,4.26923076923077,4.03846153846154,4.19230769230769,13,"Stout"
"1242",3937,"Old Nick Pale Ale",5.5,"Richbrau Brewing Company",3.13888888888889,3.13888888888889,3.75,3.27777777777778,3.16666666666667,18,"APA"
"1243",3938,"Big Nasty Porter",6,"Richbrau Brewing Company",3.96875,3.65625,4.03125,3.84375,3.96875,16,"Porter"
"1244",3940,"Imperial",4.6,"Cerveceria Costa Rica",3.13059701492537,2.72388059701493,3.02611940298507,2.92537313432836,2.86567164179104,134,"Lager"
"1245",3951,"ApriHop",7,"Dogfish Head Brewery",3.82624831309042,3.77968960863698,3.90384615384615,3.78103913630229,3.79453441295547,1482,"IPA"
"1246",3953,"Siletz Oatmeal Cream Stout",NA,"Siletz Brewing And Public House",3.28947368421053,3.56578947368421,3.78947368421053,3.27631578947368,3.19736842105263,38,"Stout"
